ticker,event_ticker,category,event_time,vol_total,vol_24h,vol_4h,vol_1h,n_trades_1h,max_trade_size_1h,net_yes_volume_1h,vol_30m,n_trades_30m,max_trade_size_30m,net_yes_volume_30m,price_change_30m,z_vol_30m,z_vol_1h,z_max_trade_size_1h,z_price_change_30m,flag_volume_spike_30m,flag_big_trade_1h,flag_price_jump_30m,suspicion_score
KXXRPD-25NOV0811-T2.3399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.3199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.2999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.2799,KXXRPD-25NOV0811,Crypto,2025-11-08 16:00:00+00:00,35,35,35,35,1,35,35,0,0,0.0,0,0.0,-0.20719683246073933,-0.21891625071177334,-0.1497573753523144,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.2599,KXXRPD-25NOV0811,Crypto,2025-11-08 16:00:00+00:00,72,72,72,72,3,30,48,72,3,30.0,48,0.0,-0.17364027432526122,-0.20646892004158304,-0.16159590304814953,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.2399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.2199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.1999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.1799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.1599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.1399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.1199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.0999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.0799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.0599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.0399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T2.0199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.9999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.9799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.9599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.9399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.9199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.8999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.8799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.8599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.8399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.8199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.7999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.7799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.7599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.7399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.7199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.6999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.6799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.6599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.6399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.6199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.5999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.5799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.5599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.5399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.5199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.4999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.4799,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.4599,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.4399,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.4199,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.3999,KXXRPD-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.3799,KXXRPD-25NOV0811,Crypto,2025-11-08 16:00:00+00:00,1,1,1,1,1,1,-1,0,0,0.0,0,0.0,-0.20719683246073933,-0.2303543383546509,-0.23025936368399327,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0811-T1.3599,KXXRPD-25NOV0811,Crypto,2025-11-08 16:00:00+00:00,1,1,1,1,1,1,-1,0,0,0.0,0,0.0,-0.20719683246073933,-0.2303543383546509,-0.23025936368399327,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.8399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.8199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.7999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.7799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.7599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.7399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.7199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.6999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.6799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.6599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.6399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.6199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.5999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.5799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.5599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.5399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.5199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.4999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.4799,KXXRPD-25NOV0810,Crypto,2025-11-08 15:00:00+00:00,54,54,54,54,1,54,54,54,1,54.0,54,0.0,-0.18202941385913077,-0.2125243782054594,-0.1047709701081409,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.4599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.4399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.4199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.3999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.3799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.3599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.3399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.3199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.2999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.2799,KXXRPD-25NOV0810,Crypto,2025-11-08 15:00:00+00:00,40,40,40,40,1,40,40,40,1,40.0,40,0.0,-0.1885543001632515,-0.21723417899958547,-0.13791884765647927,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.2399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.2199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.1999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.1799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.1599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.1399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.1199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.0999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.0799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.0599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.0399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T2.0199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.9999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.9799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.9599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.9399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.9199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.8999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.8799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.8599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.8399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.8199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.7999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.7799,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.7599,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.7399,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.7199,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
KXXRPD-25NOV0810-T1.6999,KXXRPD-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0,-0.20719683246073933,-0.2306907526970885,-0.23262706922316032,0.04363409851175914,False,False,False,0.0
