ticker,created_time,price,count,taker_side,trade_id
KXDOGE-25NOV0911-B0.177,2025-11-09T15:14:49.866887Z,0.89,50,yes,0e23796e-742b-59a7-0a68-e785d1ff146f
KXDOGE-25NOV0911-B0.177,2025-11-09T15:11:14.983417Z,0.87,30,no,732e7ad6-eab7-4491-6831-cb4de3ee5b09
KXDOGE-25NOV0911-B0.177,2025-11-09T15:11:14.983417Z,0.87,30,no,6dffa8e5-6ded-4995-5ce1-cfae4735cdc0
KXDOGE-25NOV0911-B0.177,2025-11-09T15:10:34.587498Z,0.87,10,no,05a634e7-e432-7920-b034-5fd2c64ecc70
KXDOGE-25NOV0911-B0.177,2025-11-09T15:10:11.243873Z,0.87,10,no,85fba180-c961-7775-7bd9-af30581d7b1f
KXDOGE-25NOV0911-B0.177,2025-11-09T15:10:11.243873Z,0.87,10,no,5204109b-e2f4-7d20-5e23-d7a3d23c847e
KXDOGE-25NOV0911-B0.177,2025-11-09T15:10:09.036971Z,0.88,10,no,91b3d0c4-4578-6af1-cfae-7820806a964d
KXDOGE-25NOV0911-B0.177,2025-11-09T15:09:02.386422Z,0.87,10,no,1695a23d-81f1-53ef-577b-6ac697890288
KXDOGE-25NOV0911-B0.177,2025-11-09T15:08:22.355642Z,0.89,50,no,0ef8be42-4023-5362-b053-590d69b5e013
KXDOGE-25NOV0911-B0.177,2025-11-09T15:08:07.883334Z,0.87,50,no,c85ec735-903b-4d56-b9df-da3f20bba2ba
KXDOGE-25NOV0911-B0.177,2025-11-09T15:07:56.321005Z,0.88,50,no,d70f0200-46bb-75f3-424b-77c95da958b0
KXDOGE-25NOV0911-B0.177,2025-11-09T15:07:32.770416Z,0.87,50,no,5587efb7-5912-7e2a-5fa9-e3c9ca1a24ea
KXDOGE-25NOV0911-B0.177,2025-11-09T15:06:27.100983Z,0.85,50,yes,6c76bfe8-203e-6c0c-c5c9-7705b0fdb558
KXDOGE-25NOV0911-B0.177,2025-11-09T15:06:12.770717Z,0.85,100,no,ff4248ef-2998-7b51-05a6-beb8dc3ec1af
KXDOGE-25NOV0911-B0.177,2025-11-09T15:06:05.616047Z,0.84,50,no,7240c10c-d332-7c71-e9b9-62e1798cbfff
KXDOGE-25NOV0911-B0.177,2025-11-09T15:05:13.873553Z,0.84,200,no,3313574e-2309-5c1c-4594-38a4a6d6709a
KXDOGE-25NOV0911-B0.177,2025-11-09T15:05:13.775805Z,0.84,300,yes,41f83077-0b88-45a4-53b6-1e37b50dcbd2
