ticker,created_time,price,count,taker_side,trade_id
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-06T01:41:36.613142Z,0.99,200,yes,0463b19e-3d71-5ad2-d6a2-7ff5653c438e
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-06T01:40:36.22191Z,0.97,29,yes,fe4e0c2d-c3e9-7094-c901-198cb4c75ce6
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-06T01:35:37.118486Z,0.97,21,yes,d5124b5e-0cd5-4b9c-a40e-d62705e288e6
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T23:49:55.618935Z,0.59,13,yes,e8c526ee-1fbe-7d72-db18-e62daa5f6a7d
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T23:39:54.939282Z,0.59,8,yes,ac8bcc51-691e-7df2-1afd-43173b668121
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T23:34:01.007555Z,0.49,94,no,b73402a3-2646-4bf2-344b-751285ed3b67
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T23:33:49.052052Z,0.49,94,no,7c7655d1-e3fa-5cf2-39cf-dc9018c41deb
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T23:21:42.935226Z,0.7,13,yes,cd6abf0f-6876-7aef-3425-7e8b42eb9415
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T22:41:06.351525Z,0.7,35,yes,ef0251a2-87f6-4097-c2e6-3056c37a29d1
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T18:25:05.518062Z,0.7,4,yes,37d7d661-d51e-5e77-090b-c5e8b2b4500d
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T15:49:52.54593Z,0.48,96,no,16e3f782-fe18-5518-55d6-b414a70a85b7
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T14:52:29.494531Z,0.51,61,yes,94e3fe28-c58a-6de4-58d8-3c8e66642996
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,2025-11-05T14:41:22.665654Z,0.53,20,yes,eed187c2-1f74-588b-de2a-ccaf3fb37074
